"5","Мне очень понравилась эта кофеварка. Пользуюсь больше двух лет. Нареканий нет. Всё работает, кофе вкусный."
"4","Долго думали брать не брать... До этого варили кофе в турке. Если сравнивать то в турке крепче заваривается и расход кофе меньше почти в два раза(одна ложка на чашку в турке против двух с половиной в кофе машине). В кофе машине вкуснее пенка, кофе чище и свой приятный вкус. Купил именно эту модель потому что у знакомых она уже не один год без ремонта."
"5","Дуже і дуже смачна кава, піна збивається навідмінно, я задоволена на всі 100%"
"5","Кофеварку купила три года назад - на Новый, 2014 Год. Очень довольна покупкой. Работает исправно, кофе делает отменный."
"5","КОфе делает отличное. Не очень громкая. Но капучинатор очень близко к корпусу и низко, чашку на 200мл с молоком очень трудно подставлять, а вытягивать еще труднее"
"5","Доброго времени суток.. Приобрел данную кофемашыну для родных. Просьба к представителю компании и неравнодушных людей. Раскажите пошагово инструкцию первого включения (от промывки до приготовление кофе) Благодарю!"
"1","Купил эту кофеварку на новый год. После распаковки, некоторые части кофеварки были просто приклеены к кофемашине скотчем (это не шутка). Например задняя верхняя крышка, под которой находится резервуар для воды и ложечка для кофе, были приклеяны скотчем к самой машине, производитель не предусмотрел как-то по другому закрепить эту крышку, да она более менее держиться, но если случайно эту крышку задеть, то она упадет. Эта кофеварка обладает особой функцией ""прогон труб"", перед первым использованием или после того, как всякий раз у вас заканчивается вода в резервуаре, нужно сделать ""прогон труб"", чтобы застоявшееся вода вытекла. Так же не радует ""краник"", который находится справой стороны кофеварки, для меня оказалось проблемой как он должен быть закручен, чтобы вода поступала для приготовления кофе, а не для прогона труб. После того, как наконец-то разобрался как должен быть ракручен кран, прогитовить кофе оказалось еще большей проблемой. Вода текла отовсюду, но только не оттуда откуда нужно (смотрите видео). К сожалению про вкус кофе не могу сказать, так как после 3х часов попыток приготовить кофе, не поличулось приготовить ни одной чашки. Однозначно не рекомендуется к приобретению."
"5","Кавоварка супер! Кава запашна, запах на всю квартиру! На температуру води нарікати не потрібно, вона така як і має бути. Пінка... хіба може бути в ній проблема??? Пийте розчинну каву, там пінки немає) якісне еспрессо завжди з пінкою... хіба, що кава неякісна! А пінка виходить суперова) Беріть не пошкодуєте!!!"
"3","Нормлаьная кофеварка, когда-то купил таких две. Трудились нормально, правда после того ,как одна из них сломалась (перестала прокачивать воду) ее уже 3 раз носят в сервис. Так как гарантия закончилась , ремонтируют за деньги, то чистили систему, то поджимали какие-то там прокладки, то еще что-то ... после первого ремонта сделала 3 чашки кофе и откинулась снова, после второо даже ни одной не осилила.... Сдали в сервис опять. Вода поступает ,пар работает. А вот через кофе вода не проходит и все, хотя так тарахтит, что кружка на подставке начинает мигрировать."
"5","Сил нет терпеть.. Как снять или убрать этот ""фильтр Crema"" ? Из за пены кофе пить невозможно - ни вкуса, ни крепости, ни качества, один этот мусор... Разбирал рожок, но так и не нашел как его снять. Единственный выход - вырезать ножом. Кто нибудь смог его убрать ? Как он убирается ?"
"5","Радует кофе каждый день уже год. Пока что тьфу тьфу никаких нареканий, все работает. Пенку взбивает отличную для капуччино и латте."
"4","Пользуюсь уже неделю. Неплохая машина для домашнего использования. Только вот вчера перестал наливаться кофе. Не могу понять в чем причина , все делаю по инструкции и до этого делала все получалось. Никто не сталкивался с такой проблемой? В сервис просто очень далеко везти. Спасибо"
"4","У меня работает полтора года нареканий нет. Кофе вкусный с плотной пенкой."
"3","Эспрессо с пенкой у меня получается только при выполении всех условий: более-менее приличный кофе ( Лавацца Голд Еспрессо), правильный помол (у меня жерновая Крупс), чистая вода (обратный осмос). Важно помнить, что одна порция эспрессо - это минимум 7 гр кофе (если готовить одну чашку лучше около 9 гр) и 30 гр воды. Мои секреты: Бак для воды не вытаскиваю - наливаю с бутылки. Прогреваю с утра минут пять до приготовления. Грею чашки и рожок кипятком. При приготовлении кофе ручку рожка рукой придерживаю в крайнем правом положении (почти до границы упругой части хода рожка) - может быть это и не очень хорошо для помпы, но без этого у меня плотная пенка не получается. Молоко сбиваю при повороте крана на 3/4 оборота (здесь еще нахожусь в поиске молока - пенка не плотная)."
"4","Как бюджетный вариант довольно хороший аппарат."
"4","Пользуюсь 2 года, в ремонте была один раз, протекала. Хотела бы задать вопрос, у меня перестала взбивать пенку. Сопло почистили, пар идет, а не взбивает. Может кто знает, что делать???"
"2","Посередня кавоварка.Очікування не виправдала. Каву варить досить ординарну, нічого особливого. Пінка-крема практично не виходить. Помірно шумна."
"4","Кофе варит отлично, неудачная конструкция бака для воды, вернее клапана. В комплекте идет фильтр для чалды"
