"5","Хорошая бюджетная кофеварка. Кофе покупаю в зернах и молотым делаю только перед приготовлением кофе, получается намного вкуснее."
"5","я не давлю кофе оч. сильно, просто прижимаю, даю прогреться все отлично получается, и капучинатор что надо"
"5","Взял как самую недорогую в своем роде, работает как надо уже полгода дизайн, все нравится как по мне, то лучше витьков"
"2","Доброго времени суток. И так купил эту ""кофеварку"" в подарок отцу на ДР. И я понял что я облажался. Решил перед тем как подарить проверить,сам я Бармен 3 года Ожидал лучшего. 1)слабая температура,кофе на профессиональных кофе машинах готовиться при 88-92 градуса,тут подставил под воду технический градусник ели ели изначально 73.2 выдало...естественно кофе плохо заваривается и получается не еспрессо а американо изначально 2) 2-я проблема,это не разборной холдер (та штука куда вы засыпаете молотый кофе). ВОЗМОЖНО мне попался брак,не знаю,но разбирать холдер очень важно,внутри остаеться налет который буквально спустя 200-300 чашек кофе начинает давать очень сильную горечь и само собой какой смысл дома с кофе машины если легче выйти на улицу и отдать 10грн за хороший кофе. 3) Насчет воды в разные стороны,я был в шоке... как положено придавил молотый кофе с улисием 15-20 кг,зделал пролив,вставил холдер,включил подачу воды ииии .....это ужасно...настолько плохая изоляция внутри что еспрессо потек у меня по рукам,на стол,мимо чашки. Одновременно с тем как лился в чашку этот великий ""ЕСПРЕССО"". Или мне ВОЗМОЖНО попался брак и в этом.. Итог,если вы не великий ценитель кофе,а тот человек который любит даже простой растворимый кофе или 3 в 1 нескаве то можно покупать и такую пургу,поскольку хорошие домашние кофе машины начинаются от 3000-4000 грн. Но если вы все же любите хороший кофе,за такие деньги проще ходить в заведение или кофейни и пол года пить хороший кофе. Одно на одно. По скольку у меня ощущение что больше чем пол года эта Машина не протянет. Надеюсь хоть кому нибудь помог с выбором,спасибо."
"5","А так достойный товар за такие деньги, кофе получается вкусный"
"5","кофе красивый такой, с пенкой. молоко вспенивать научилась. ни дня не проходит без капучино. латте никак не получается, но ничего, научусь. почти месяц пользуюсь, за этот период недочетов не выявлено, все максимально удобно и легко. из рожка все течет только как положено. вообще, какое удовольствие когда кофе готовится быстро - тут же стоишь и ждешь (капельного типа такие медленные)"
"4","Хорошая кофеварка для своих денег.Кофе получается вкусный,как в кафе."
"5","Очень понравилась данная модель, за такую цену - то что надо. Многих отпугивает полуручное приготовление кофе, но если вы пьете 2-3 чашечки кофе в день, вас это мало будет тревожить, ведь главное - то что у вас в чашке будет вкуснейший напиток."
"4","Ціна/якість"
"5","Отличная кофеварка за эти деньги"
"5","Пользуюсь месяц, отличная кофеварка в своей ценовой категории"
