"5","Пользуюсь год отличная кофеварка, и зборка качественная."
"5","Хорошая кофеварка. К ней бы еще и нормальный темпер из метала или просто к нему ручку побольше, а так всё супер."
"4","покупкой довольна"
"5","Пользуемся 3 месяца. Покупкой очень довольны. Есть ещё один нюанс: если забыть налить воду в резервуар, машинка начинает просто шуметь и в последствии, для возобновления работы ей нужно полностью остыть, что утром не удобно и достаточно долго по времени. Короче, провтыкал с водой - остался без кофе=)"
"4","Кофе получается хороший, с пенкой. Молоко взбивается быстро и легко. А это самое главное. Все работает хорошо и исправно."
"4","Кофе варит хорошо с пенкой. Стандартные чашки становятся без проблем если нужно больше достаточно снять подставку. Не понравилось крепление фильтра в рожке (пружинка) при снятии царапает фильтр. Посадочное место рожка будто напильником вытачивали. Длины капучинатора хватает с головой."
"5","Покупал не здесь. Аппаратом доволен на все 100."
"4","Набридло пити розчинні помиї, купив цей апарат."
"4","Распаковка товара см. ссылку:"
"5","Отличная кофеварка. Все устраивает, делает вкусный кофе.Рекомендую"
"5","Отличная кофеварка, работает и выдает отличный кофе (не хуже, чем в специализированных кофейнях). Отлично ощутима разница в сортах кофе. Вначале нужно чуть освоиться, потом приготовление кофе выходит быстро и хорошо. Из минусов - не всякая чашка поместится под рожок, хотелось чтобы наливал больше кофе, насыпать слишко много кофе не рекомендуется."
"5","Получила в подарок на день рождения, не могу нарадоваться! Кофе варит супер!"
"4","по моему мнению хорошее соотнишение цены-качества."
"4","Покупали для небольшого офиса (не здесь), сначало сами мололи кофе на кофемолке и не всегда получалось угадать с помолом. Потом стали покупать уже готовый молотый кофе тонкого (мелкого помола) - дело пошло веселей :) . Очень интересно наблюдать как бежит струйка кофе и образовывается большая пена. Но нужно самому следить за количеством, порционной подачи воды нет. Лично для меня кофе получается холодноватым (поэтому я или подогреваю чашку капучинатором или предварительно обдаю чашку кипятком, -но это лично мои заморочки). Некоторые мои коллеги используют горячую воду для заваривания чая"
"5","Хорошая кофеварка на свои деньги.Все устраивает,делает вкусный кофе.Рекомендую"
"5","Приветствую. Не являюсь кофеманом, но хороший кофе от плохого отличить смогу. С уверенностью могу сказать, что аппарат готовит приличный кофе, если в него класть приличный кофе. Не соглашусь с теми, кто говорит, что кофемашина дешевле - не кофемашина. Именно эта модель отличное доказательство обратного. Для домашнего использования - хороший вариант за эти деньги. Да, она готовит только молотый кофе. Да, нет порционной подачи воды, - нужно следить, чтоб ваш кофе не пролился через края. Да, в ней нет датчиков и необходимо самому следить за уровнем воды в резервуаре и поддоне. Да, она почти вся из пластика. Но потому она и стоит меньше других, а на качестве напитка, как оказалось, это совсем не сказывается. Давление 15 бар, - стандарт для подобных машин. Может показаться, что мощности маловато, но этот показатель не ключевой и влияет на время нагрева воды. Чем больше мощность, тем быстрее вода нагреется до нужной температуры. Рекомендую почитать или посмотреть, как правильно готовить эспрессо, и остальные напитки на его основе. По итогу могу сказать, что аппарат хороший, со своими обязанностями справляется. Места занимает предельно мало и выглядит прилично. Необходимо подобрать сорт и марку кофе по своему вкусу, остальное машина сделает сама. Удачных покупок!"
"4","В целом аппарат хороший. Компактная кофемашина. Кофе получается вкусный. Короткая трубочка для пара не позволяет хорошо взбивать молоко. Нужно специально наклонять чашку с молоком, чтобы получился эффект пышной пены. У нас почти получилось:)"
"5","За эти деньги отличный вариант, кофе не хуже за профессиональные автоматы"
"3","большой минус что вода подтекает"
"4","Подбирайте ХОРОШИЙ кофе, лучше перемалывать зерна в кофемолке и сразу засыпать в холдер, и будет вас радовать. 90% зависит от кофе) Сначала 1 варили - так себе, выбрали другой - прекрасно."
"4","Покупкой доволен"
"4","Три чайных ложки молотого Якобз Экспрессо - и ты получаешь гораздо больше удовольствия от 2-х чашек кофе, чем от простого сваренного в джезве. Это стоит потраченных денег!"
"5","все супер"
"4","Користуємося вже місяць, поки все добре."
"4","Кофе получается с густой пенкой, довольно таки вкусный. Аромат стоит на весь дом. Если есть время и желание - можно поискать вариант получше. В целом - сойдет."
