"4","• Запах пластмассы прошел после первой мойки; • ""Молочница"" вставляется легко, и поворачивается легко; • Иногда шумит чашка от вибрации, из-за чего добавляется посторонний шум. Так шумит не больше ""типичных"" Saeco в галерах; • Ощущение что сито плохо фильтрует или у меня очень мелкий кофе;"
"3","Перестала работать после месяца использования, автоматически не подает молоко в программах капучино и латте а при нажатии на пенку работает,Что делать ???"
"3","Это отличная бюджетная кофеварка для домашнего использования, в крайнем случае подойдет для небольшого офиса, но могут быть нюансы... Контейнер для молока вставляется достаточно туго и при интенсивной эксплуатации может разболтаться. Кофе получается действительно отменный, 3 программы (латте, капучино и эспрессо) вполне достаточно. Капучинатор хорошо взбивает пену и, как уже многие писали, можно хранить остатки молока прямо в контейнере в холодильнике. Из существенных недостатков я бы выделил следующее: 1) Запах пластика - каждый раз, когда наполняешь воду в контейнер ощущаешь неприятный запах - можно было бы использовать пластик по-дороже, без запаха. Стараемся использовать только свежую воду и не оставлять ее в контейнере. 2) Кофеварка работает очень шумно. Если у Вас спит ребенок или Вы решили выпить кофе ночью - лучше вообще не включать 3) После приготовления кофе, выключения кофеварки и отключения от сети - некоторое время, наверное в пределах 5-10 минут, продолжается щелканье. Люди в отзывах пишут, что скорее всего, это остывает нагревательный элемент. Возможно, это действительно так, потому что снимание рожка, контейнера для молока, выключение из розетки и прочие ""танцы с бубнами"" никак не влияют на данную проблему. 4) И, наконец, последний и самый серьезный косяк - протекание контейнера для воды. В начале подтекал незначительно - всего пару капель. Потом начал сильнее. Сейчас, если забыли слить воду и оставили на ночь - утром на столе будет целая лужа, а если контейнер был более чем наполовину полным - то лужа будет и под столом. Обращались с этой проблемой в сервисный центр - ремонт длился 2 недели, вернули - проблема не исчезла. Сейчас отдали в сервис повторно."
"5","Користуюсь вже 2 роки. Дуже довольний! За такі гроші кращої не знайти. Пінку зацінювали наші гості в яких дома кавоварки за $500 - $1000. За ці гроші дуже гарна якість, кава смачна. Не гірше ніж десь в кав""ярні. Єдиний нюанс - вона більше для домашнього використання, тобто коли треба зробити 3-4 порції. Коли приходять гості і треба зробити 10 штук, то трохи напряжно. Тому на офіс я би брав не рожкову, а таку що сама меле. А для дому - дуже гарний вибір."
"5","Очень довольна покупкой. Долго присматривалась к этой модели и очень рада, что приобрела именно ёё)."
"5","Заказал. Через день забрал на Новой почте. Доволен. Кофе отличный, готовить легко и просто) Могу позволить себе советовать данную кофеварку."
"4","Пока только первично все опробовали. Надеюсь нареканий не будет..."
"4","в целом довольна, кофе делает хороший. Для своей ценовой категории, пожалуй единственная качественная кофеварка с молочным контейнером. Всё удобно, но при первом использовании-очистке вообще не поняла почему работа машины не соответствует инструкции. Спасибо Ютюбу, где подсмотрела, что контейнер иногда не вставляется правильно, из-за этого машина не работает как надо (мигают две нижние кнопки на панели). После этого не было никаких проблем."
"4","Удобно, что заправил кофе, налил молока, кнопку нужную нажал - и кофе готово!"
"5","Кофеварка за свои деньги достойная. Особенно классный 2й капучино. Купили прозрачные кружечки - вообще кайф. Заметил что пенка получается разная на разном молоке. Поэксперементируйте с разными производителями и найдите для себя оптимальный. Пенка на эспресо не совсем такая нежная как на дорогих кофемашинах, но все же довольно приятная. Пользуемся фильтром одинарной дозы, вполне достаточно на одну чашку, двойной показался слишком бодрым. Места занимает меньше чем думали, отлично вписалась в наш интерьер. Из мелких недочетов - немного отдает запахом пластмасы после готовки кофе, на 2й неделе вроде почти выветрилось. Слегка шумновата по сравнению с более дорогими кофеварками. Иногда пощелкивает после приготовки, видимо остывает нагревательный элемент, через 5 мин прекращает, иногда после готовки и нет такого. В принципе если располагаете небольшим бюджетом и хотите вкусного кофе, вариант супер. Мы пока довольны."
"2","Підкажіть,будь ласка,яка причина того,що у даної кавоварки щось всередині клацає, хоча вона повністю вимкнена з розетки. Сьогодні лиш розпакували- і вже такий неприємний момент :("
